0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.447600463867187500e+03,1.326766357421875000e+03
1.965081787109375000e+03,4.157859191894531250e+02
1.110517333984375000e+03,9.238726196289062500e+02
1.196583374023437500e+03,6.778870849609375000e+02
1.087143936157226562e+02,9.453755378723144531e+00
2.373854522705078125e+02,1.056231201171875000e+03
1.559628173828125000e+03,1.245695922851562500e+03
1.940975341796875000e+03,3.585136413574218750e+02
1.324077606201171875e+02,5.035668945312500000e+01
2.639328002929687500e+02,1.071904296875000000e+03
1.572339721679687500e+03,1.243226440429687500e+03
2.037576660156250000e+03,2.927369384765625000e+02
1.309696960449218750e+02,1.808459472656250000e+01
-9.905548095703125000e+02,1.512137573242187500e+03
1.612470336914062500e+03,1.309162109375000000e+03
1.558619873046875000e+03,5.410350341796875000e+02
-2.569474609375000000e+04,-4.118583593750000000e+04
6.384484375000000000e+03,-2.501991943359375000e+03
1.122713867187500000e+03,1.043910278320312500e+03
1.209085327148437500e+03,6.109630126953125000e+02
-1.423372802734375000e+03,-2.589597900390625000e+03
8.004674072265625000e+02,8.396958007812500000e+02
9.199829101562500000e+03,9.577294921875000000e+03
7.795201416015625000e+02,8.463269042968750000e+02
1.651342895507812500e+03,1.428960083007812500e+03
-1.038778686523437500e+03,1.558630004882812500e+03
1.156587036132812500e+03,9.671574096679687500e+02
1.309760375976562500e+03,6.535700683593750000e+02
-1.135055053710937500e+03,-1.188889892578125000e+03
5.404676513671875000e+02,9.676417846679687500e+02
1.395950561523437500e+03,1.178250000000000000e+03
-8.905750781250000000e+04,3.981558984375000000e+04
7.131929931640625000e+02,5.746115112304687500e+02
2.492276153564453125e+02,1.081650024414062500e+03
3.081022033691406250e+02,2.574763793945312500e+02
2.578462646484375000e+03,1.067926559448242188e+02
6.883630981445312500e+02,5.832738037109375000e+02
6.529728393554687500e+02,9.591981811523437500e+02
-1.543476715087890625e+02,-3.228019714355468750e+01
-8.499211883544921875e+01,1.381748291015625000e+03
2.375814971923828125e+02,1.976804351806640625e+02
-8.322944335937500000e+02,1.369110717773437500e+03
2.100570800781250000e+03,1.713546752929687500e+03
1.686486816406250000e+03,5.490300292968750000e+02
2.119634765625000000e+03,2.422930908203125000e+03
1.643564300537109375e+02,1.078976928710937500e+03
1.122694702148437500e+03,1.029464477539062500e+03
2.272894287109375000e+03,3.037410583496093750e+02
-7.394292480468750000e+03,-6.202492187500000000e+03
2.269804296875000000e+04,-1.094981933593750000e+04
1.296404663085937500e+03,1.079302246093750000e+03
1.335599121093750000e+03,5.826726684570312500e+02
3.256980712890625000e+03,3.339611328125000000e+03
4.018863769531250000e+03,-8.385671997070312500e+02
1.188881591796875000e+03,1.061234741210937500e+03
1.244875244140625000e+03,6.302339477539062500e+02
2.455945312500000000e+03,2.037136230468750000e+03
1.349436401367187500e+03,5.843120727539062500e+02
1.179049194335937500e+03,9.865916137695312500e+02
1.112080322265625000e+03,7.011871337890625000e+02
-1.184525878906250000e+03,-2.404497833251953125e+02
-1.072695434570312500e+03,1.953254394531250000e+03
1.457141723632812500e+03,1.037355102539062500e+03
1.550294189453125000e+03,4.213075866699218750e+02
3.793012390136718750e+02,3.796706237792968750e+02
3.147210693359375000e+02,1.074676391601562500e+03
2.150021240234375000e+03,1.666609985351562500e+03
2.308784179687500000e+03,9.425781250000000000e+01
6.341898193359375000e+02,5.794261474609375000e+02
4.636601562500000000e+02,1.004654907226562500e+03
-2.617407836914062500e+02,-2.783207321166992188e+01
2.410680273437500000e+04,-1.164483496093750000e+04
6.338713989257812500e+02,5.835165405273437500e+02
4.362825927734375000e+02,1.010498352050781250e+03
-1.462442779541015625e+02,7.766198730468750000e+01
7.728149902343750000e+03,-2.764277832031250000e+03
-1.950314941406250000e+03,-1.268437866210937500e+03
2.102167358398437500e+02,1.100963500976562500e+03
1.319844482421875000e+03,1.058146118164062500e+03
1.778153686523437500e+03,3.492064208984375000e+02
-1.378990020751953125e+02,7.223715972900390625e+01
4.134945068359375000e+02,1.002120361328125000e+03
1.484495605468750000e+03,1.150825195312500000e+03
3.712677246093750000e+03,-6.217094726562500000e+02
4.170301513671875000e+02,4.329714660644531250e+02
2.874775085449218750e+02,1.112602905273437500e+03
2.604158935546875000e+03,1.919292724609375000e+03
2.096604980468750000e+03,4.364300537109375000e+01
4.372563934326171875e+01,2.133501281738281250e+02
8.527611328125000000e+03,-2.889425537109375000e+03
1.567440307617187500e+03,1.192308471679687500e+03
1.276448486328125000e+03,5.707098388671875000e+02
3.505187500000000000e+03,2.479636474609375000e+03
3.726483764648437500e+02,1.024907836914062500e+03
1.229934936523437500e+03,9.858481445312500000e+02
3.347662109375000000e+03,-5.409744873046875000e+02
-5.030878417968750000e+03,-3.151891845703125000e+03
-1.627950317382812500e+03,1.974162109375000000e+03
1.305986694335937500e+03,1.037998413085937500e+03
1.367337402343750000e+03,5.223970336914062500e+02
5.796174316406250000e+02,5.876936035156250000e+02
1.322530364990234375e+02,1.205691894531250000e+03
-3.327269287109375000e+02,5.289468002319335938e+01
1.848639038085937500e+03,1.739051971435546875e+02
2.999746704101562500e+02,4.130710144042968750e+02
4.002858352661132812e+01,1.184825317382812500e+03
1.854724853515625000e+03,1.381664672851562500e+03
1.639829101562500000e+03,3.735371704101562500e+02
-4.129840698242187500e+02,-1.682806587219238281e+01
1.975986022949218750e+02,1.142472778320312500e+03
1.424084838867187500e+03,1.118700683593750000e+03
1.825570312500000000e+03,2.191228027343750000e+02
5.982026977539062500e+02,6.009073486328125000e+02
3.881198120117187500e+02,1.007519409179687500e+03
-7.783264770507812500e+02,-3.747221984863281250e+02
3.382049316406250000e+03,-5.414659423828125000e+02
-6.149646606445312500e+02,-1.997176361083984375e+01
-8.443431396484375000e+02,1.495643066406250000e+03
1.369077026367187500e+03,1.071153198242187500e+03
1.421450073242187500e+03,5.229805297851562500e+02
-4.749952697753906250e+01,2.121958465576171875e+02
2.069277191162109375e+02,1.107968750000000000e+03
1.621433349609375000e+03,1.288509765625000000e+03
2.044397460937500000e+03,1.356814270019531250e+02
1.353567749023437500e+03,1.035442504882812500e+03
2.725043334960937500e+02,1.057552124023437500e+03
1.089513183593750000e+03,9.087576904296875000e+02
3.020701904296875000e+03,-3.615765380859375000e+02
-2.080501937866210938e+01,1.911255645751953125e+02
3.575078125000000000e+02,9.946751098632812500e+02
1.314556152343750000e+03,1.137692871093750000e+03
8.830567382812500000e+03,-3.125616210937500000e+03
6.451317138671875000e+02,6.301236572265625000e+02
2.455141601562500000e+02,1.115327026367187500e+03
2.041449584960937500e+02,2.228878326416015625e+02
1.822328002929687500e+03,1.455610809326171875e+02
3.985177001953125000e+02,5.007984313964843750e+02
